tweet_id,text,airline_sentiment
569679296572170240,@AmericanAir you set a schedule try and keep it !!! #AAALWAYSLate Flight,average
569679274535362561,"@AmericanAir @derekc21 , to my surprise  BA doesn't  have  me registered in the system , I was getting hopeful :(, Lets step it up , Okay ?",negative
569679254495100928,@AmericanAir Unfortunately that is not true. A robot apologizes and hangs up. So how do I get help?,worse
569679210454724609,"@AmericanAir Thanks for the reply, but a functioning plane four hours ago was the only way to do that. The staff was friendly, tho.",good
569678905344270336,Thank you for sending more details  @AmericanAir: They're pretty handy dandy. more info here: http://t.co/FvlxIRh1F1 #LookforwardtoflywithAA,good
569678749056294913,@AmericanAir aa223 being ignored,negative
569678620878376960,"@AmericanAir FYI twice now I've tried the ""we'll call you when someone is free"" thing. Both times it called, I picked up, then it hung up.",worse
569678544869199872,@AmericanAir that's the number I called -it wouldn't let me speak to an agent because of the issues with weather today,worse
569678456478404608,@AmericanAir usually raving about the service to LAX. Your nbr1 and helper can't figure out how to hang a coat and serve a drink. 6F,negative
569678397158268929,"@AmericanAir @MO3TVida just so you know, reservations team has a 2+ hr callback time",negative
569678349846450177,@AmericanAir what do kids aged 11 and 12 need to fly with AA internally within the usa. Thanks for confirming,average
569678154152828928,@AmericanAir absolute terrible service to schedule a 40 minute layover and then not let someone on the plane with the door not closed.,worse
569678153783877634,"@AmericanAir I didn't miss my flight.  American Airlines gave my ticket, as well as 6 other passengers tickets away. Not my fault.",negative
569678065422311424,@AmericanAir Please help AA 2258 Monday Cancelled Flightled.  Can you advise on reFlight Booking Problems / refund.  Have children and need to make plans now,average
569677848983801856,@AmericanAir DM sent. Answer me please,average
569677660890116096,"@AmericanAir I really want to get home. Tonight, preferably. Please stop delaying my plane 😢😕😦 #AmericanAirlines",worse
569677591055106048,@AmericanAir is profiting in the billions and throwing crap at the people who put them there. American is a hurting brand,negative
569677563334942720,@AmericanAir I've never witnessed such covert tactics from an airline.,negative
569677513539981313,@AmericanAir you Cancelled Flightled my wife's flight and she has to call but your service won't even let us. Going on 7 hours now.,negative
569677478077136897,@AmericanAir it shouldn't happen but did and has put us and our gear in jeopardy. What steps do you take to protect customers if their items,negative
569677287551049729,@AmericanAir American Airlines.,average
569676866824642561,@AmericanAir all of these issues are not based on weather or things that are out of your control. These  issues are based on negligence.,negative
569676702030262272,@AmericanAir the worst air experience I have ever had and I am not in the first plane yet.,negative
569676640692752385,@AmericanAir I just DMed you,average
569676450552537088,@AmericanAir why is it most first class passengers now request the sand which from coach ?,average
569676336635236352,@AmericanAir @DAI_President Good luck at DFW this evening AA!,good
569676333766328320,@AmericanAir so we have a Cancelled Flightled flight in about twelve hours. Maybe we'll have heard from an AA rep at that point.,worse
569676317144133632,"@AmericanAir on hold for 3 hours...got an agent, immediately txfd me to change cncdld flight...told it would be 1 min, 80 min Late Flightr, waiting",negative
569676304154554368,@AmericanAir Awesome customer service on #390 from rdu. They snuck my wife a warm cookie. Thx!,good
569676250312249344,@AmericanAir flight attendants on AA2402 were spectacular.Fed the ENTIRE cabin then food from coach. Why do you keep serving this vile food,negative
569676227981791232,"@AmericanAir @CineDrones I just wish that a team member would pick up the phone at this point, let alone be courteous or helpful 😳",worse
569676217432977408,"@americanair seriously, pls pls bring more people up to help us! There are still flights to ORD frm DFW and I want in http://t.co/o3CjsVSsqF",negative
569675979284721665,@AmericanAir @carlw1980 I have followed and dm'd you. . . Please respond to my concern too. Really disappointed with customer service.,worse
569675799122591746,"@AmericanAir  To add, I have to get up to go to work tomorrow am.  I don't like having to wait up until 12 or Late Flightr.  CS sucks.",negative
569675774627848192,"@AmericanAir just when I thought you guys were done messing up, you make it worse. Your airline ruins hopes and dreams.",negative
569675637365071872,@AmericanAir Flight 1512 (N924AN) departs @FlyTPA enroute to @dfwairport http://t.co/j0mhMkDiVl,average
569675608969465856,@AmericanAir approaching three hours sitting in the plane on the ground at DFW on #AmericanAirlines flight 3056 - Oscar performance,negative
569675530792013824,"@AmericanAir - We have; they were useless. Baggage service called before 9 to tell us we would have bags by 3. Now, maybe midnight.",negative
569675527662874624,@AmericanAir checking into a flight on your website is about as easy as asking a bear to shit in a toilet #justsaying,average
569675481857064960,@AmericanAir makes some small improvements and retains their program they win all. They keep the crappy food and change advantage they lose,negative
569675178227081216,@AmericanAir AA 2258 why have you Cancelled Flightled our flight without courtesy of notifying us or alternatives?  Very poor.,worse
569674883099205632,@AmericanAir how have you not loaded our luggage on the plane and were OVER an hour delayed? #Flight293,negative
569674812781694976,@AmericanAir I spent $600 on my flight. Could have gone on @united for $382 but their mileage program sucks.,worse
569674725623926784,"@americanair Plz bring more agents up to DFW AA Cstmr srvc ctr gates A, there are only 2 agents and 100+ ppl... http://t.co/uCvEU2hurZ",negative
569674597479677952,@AmericanAir the food served on AA2402 was vile and gross.The entire cabin did not eat their meal. Survey the flight crew. Another gross out,worse
569674565074481152,@AmericanAir the bags arent even loaded on the plane??? #Flight293,negative
569674298924900352,@AmericanAir never got an update and we had the worst communication from u. Our flight delay was mechanical and not a word. #poorservice,worse
569674294411669504,"@AmericanAir looks like I have. Best I can hope for I guess. It's on us air, so I don't think I'll get miles on Alaska. Which sucks.",negative
569674237079744512,@AmericanAir my #Navy sisters flight 2470 cancld. She can't get an agent. They've called her back to be put on hold &amp; then discnct.Any help?,negative
569674205920411648,@AmericanAir My wife &amp; infant daughter are on AA3195 ABI-DFW. En route but delayed. Can y’all hold AA1458 to RDU so they can connect?,negative
569673981164277760,@AmericanAir Educate Bohol is a 501(c)(3) w/all volunteer staff. I can help the kids or buy a plane ticket--I can't do both. Can you help?,average
569673900805783552,@americanair anxious to see how you all care for customers you’ve inconvenienced #Cancelled Flightledflight,worse
569673773567381505,"@AmericanAir also the problem is not calling us at all. Other airlines send an automatic call and email, and they rebook as a courtesy.",worse
569673764562010112,"@AmericanAir Why can't you handle your customers needs? Cancelled Flightled flight, 800 number leads to a quick ""Goodbye"" Very Sad!",worse
569673758501412865,@AmericanAir VERY upset that I cannot select seats for Tuesday flight online or over the phone. Terrible customer service :( Please help!,negative
569673709520158720,"@AmericanAir I need to get from Albuquerque, NM, USA, to Cebu, Philippines. I'm providing educational help for 800 kids. Can you help me?",average
569673582609088512,@AmericanAir already did &amp; an automated voice told us to wait 2 hours. They have yet to call back.,worse
569673434721951744,@AmericanAir you changed my AAdvantage travel plans &amp; I called 800-433-7300 to get help but it sea ur too busy &amp; hangs up on me. What gives?,worse
569673346864037888,"@AmericanAir yes, for tomorrow at 9 am. But I have to work though 😒 I'm really mad about the situation",negative
569673275183386625,"@AmericanAir whenever I cheat on you it goes horribly wrong! I promise, I won't stray anymore. I'm talking about you @Delta!",worse
569673044802854912,"@AmericanAir @praywinn between understaffing, what looks like a labor slowdown, weather, incompetence, and disregard for the customer...",negative
569672974657146880,"@AmericanAir I need help with a reservation purchased on @AmericanAir but operated on @USAirways, can't get through on the 800#",negative
569672930851844096,@AmericanAir  flight from DFW to LIT tomorrow has been Cancelled Flightled.  What do I do next?  Pls advise.  #HELP,worse
569672905270800385,@AmericanAir how can you not be taking calls? I need to change my flight!,worse
569672807715463168,@AmericanAir my flight I have reserved for tomorrow has been Cancelled Flightled. Can I Cancelled Flight my reservation and get a full refund?,negative
569672361890295808,@AmericanAir thanks to FA Shawn for spectacular service on FLT 79 LHRDFW and to FA Susan for such a warm engaging onboard welcome,good
569672329321701376,@AmericanAir I can't choose a seat online because I booked on @priceline ??? #SMH,negative
569672292919173120,@AmericanAir it wasn't really about the delay. It was more about being told the engine needed to be troubleshot.  Makes a person paranoid.,negative
569672021078114304,"@AmericanAir ""overweight"" flight = you sold more tickets than you had seats. We all know that. Let's call it what it is.",negative
569672003403313154,"@AmericanAir @jaynegelman How,about more@Blacklist too!!",average
569671659394699265,@AmericanAir at JFK flight to Boston delayed 20 min waiting for catering they are boarding flight to LAX waiting for over and hour WTF?,worse
569671368788172800,"@AmericanAir Yes, it says my reservation cannot be retrieved at this time. Also I never got an email from AA saying my flight was Cancelled Flightled.",negative
569671290111393792,@AmericanAir Can you help with my Cancelled Flightled flight -- I'd like to book another flight...I've been on hold for 95 minutes and counting....,negative
569671087820111872,@AmericanAir I ended up on a flight to LA my fourth time on standby. Thanks! http://t.co/NA5G5EAKPA,good
569671053594591232,@AmericanAir been waiting on hold for more than an hour,negative
569670802867556352,@AmericanAir thanks. Now my carry on that you guys insisted be checked at the gate is missing. Won't be here till Late Flight tomorrow morning.,negative
569670634718023680,"@AmericanAir that's ok, thanks for letting me know. Appreciate all the responses.",good
569670589646032896,@AmericanAir spoke too soon. 30 min Late Flightr still waiting for bags to load. Some sympathy would be appreciated at the very least.,negative
569670559300239360,@AmericanAir @HeyMyNameIsSEAN Sean if you look at the AA schedule it sometimes gives you a clue if new'airplanes are used. They are gr8,average
569670523765960704,@AmericanAir thanks for the show! 👍,good
569670354030989313,"@AmericanAir well done, you have taken the fun out of air travel @PHLAirport",negative
569670286418841603,@AmericanAir no worries even though I was talking about seat assignment :),good
569670155132907520,"@AmericanAir @kconti44 This looks like JFK - had a great pic of the OneWorld jets lined up on the opposite side #Air Berlin, LAN and AA.",average
569670147893383168,"@AmericanAir Been trying to call all day, get hung up on every time. Your guys are horrible!",worse
569669795559432192,"@AmericanAir @jameswester see, James, we only have 7 dedicated inbound phone lines because telephones eat into our billions in profits",worse
569669669948424192,@AmericanAir @superyan I did hear a last call for boarding of this flight when I was at JFK a few hours ago. good luck w/flights!,average
569669603443519490,"@AmericanAir , sitting on plane for 2.5hrs at gate due to computer sys issue, at what point do you Cancelled Flight a flight?, ridiculous @PHLAirport",negative
569669381128654848,@AmericanAir @cjdjpdx not a valid response in 2015 for a multinational corp whose profits are measured in billions. Stop understaffing!,worse
569669174731153408,"@AmericanAir Yo, could that be a catering truck before mine eyes?  Unmoving? http://t.co/ASW6QwUf1Z",average
569669062206332929,@AmericanAir @kaps12 this is an international airline that experienced record profits last quarter. But they can't staff a call center,worse
569668652045369344,@AmericanAir Great seats on this aircraft!,good
569668644529147904,Is rudeness and poor customers service a job requirement at @AmericanAir ? Been waiting 28hrs and still haven't even seen one plane😡,worse
569668637369491458,@AmericanAir Both pictures taken at the same time but which is right? #totallyconfused http://t.co/dvSLtQZKmQ,average
569668455202484224,@AmericanAir AA919 flight attendant freaks out and leaves aircraft as passengers react to a 24h delay and cattle treatment. Surreal!,negative
569668448718073856,@AmericanAir 901 #Miami to #Rio to participate at @RCM_Oficial representing @CisnerosMedia #yourstoryhere,average
569667918557900800,@AmericanAir a worker just checked for ice on our plane using his cell phone flashlight! Really?! Come on!,negative
569667782910058496,@AmericanAir @cyncyn661 Are you now flying 763s to Madrid from JFK or is this DFW/ORD? Huge !!,average
569667675603009537,@AmericanAir The wine served in USAirways flights are watered down somehow right out of the bottles.,negative
569667517146222592,@AmericanAir who's your pick for best picture? I don't want to board your airline until I know,average
569667378457391106,@AmericanAir we have 3 more passengers with me   There are two more reservation numbers,negative
569666885035409408,"@AmericanAir @PatrichRuben no, profit maximization is your top priority. Nothing else even registers for you dinosaurs",negative
569666866932813824,@AmericanAir 8:30 departure?  Sure. Is there a catering strike at JFK?  @FoxNews @CNBC @BloombergRadio http://t.co/HPgXYZRW8o,average
569666814017294339,"@AmericanAir @derekc21 , so what would be a file number that works , needs to be 10 characters , email me derek.austin@century21.ca  easier",average
569666689589231616,"@AmericanAir @manuel_c ""here for you"" as in, yeah, we'll tweet platitudes at you so you'll think our Twitter bot cares? Or....",negative
569666687253008384,@AmericanAir #flight293 was supposed to depart at 745 and at 815 we still have not boarded.,negative
569666244317618177,@AmericanAir You have the worst customer service of any airlines I've ever encountered. Flat out awful,worse
569666226974294016,"@AmericanAir @ezemanalyst why don't you tweet canned, impersonal responses as though this is the only impatient customer you've got",worse
569666202634743808,@AmericanAir DONE!! thank you so much!!,good
569666042672369665,@AmericanAir Nice AA employee making skillful excuses about Late Flightness due to catering snafu... http://t.co/YPVPVdlTYs,negative
569665983113080832,@AmericanAir then taxi across dfw airport for 20 min to then state 75 min past departing from gate that we need deiced? Wow. Uncool &amp; untrue,negative
569665738165891073,@AmericanAir 24 hrs &amp; 2 cncld flights Late Flightr I've landed in PHL. Now 30 mins &amp; counting on tarmac waiting for gate. Pls do better than this.,negative
569665707870285824,"@AmericanAir delivered mom's delayed bag to the wrong place. 2 hrs on hold yesterday, &gt;1 hr today. Still no bag. #AA http://t.co/QKkJdFObOS",negative
569665295381614594,"@AmericanAir Yeah, try harder. No catering truck in sight.  Can we just leave now w/o the food won't eat anyway?",negative
569665260375793664,@AmericanAir this is awful customer service.,worse
569665225940709376,@AmericanAir everything's good now brothaaaaaa,good
569665193266909184,@AmericanAir its pulling away from gate to get your departure time then leaving us on tarmac claiming power issues that magically repaired,negative
569664965658972160,@AmericanAir 740pm wheels up to be exact.  I'm sending a DM.,average
569664878434254848,@AmericanAir @sarahzou translation: we don't reinvest our mammoth profits into the customer service experience. 'Cause we don't care.,worse
569664828911919104,@AmericanAir OMG ANSWER YOUR PHONE I HAVE BEEN ON HOLD FOR 1.5 hours. Cancelled FlightED FLIGHTS SUCK,worse
569664787946164224,@AmericanAir we are through. I can quit you. I am. The nonsense &amp; lies are a colossal infringement you can no longer get away with,negative
569664668010225664,"@AmericanAir 719. Looks like we are about to get going, finally!",negative
569664514142183424,"@AmericanAir @JimDayTV no, you couldn't care less. That's why their customer service is run by bots",negative
569664330163200000,@AmericanAir pls tell me how to get a person on the phone asap,worse
569664265218600960,@AmericanAir I have a Cancelled Flighted flight tomorrow morning and the 800 number did nothing! Please! I just want to go home!,negative
569664261678600192,@AmericanAir you wont allow calls? My husband has a ticket but it looks like all the seats are taken? I cant even call.,average
569664191574859777,@AmericanAir yes but we HAVE TO GET HOME TOMORROW!!!! Please,negative
569664087740715008,@AmericanAir unfriendly unhelpful agents. Unannounced gate changes. Delayed flight that we found out about by word of mouth,negative
569664077049384961,@AmericanAir flight 3056 still sitting at DFW waiting for baggage to be loaded,worse
569664007864492032,@AmericanAir I tried several times to select seats. The only ones ever available would've cost me $30 extra per seat.,negative
569663928701038592,@AmericanAir we need a miracle @slcairport please help flight 1228 get out of here by 640 #FingersCrossed #pleasegod #missmykids,worse
569663851928485888,@AmericanAir 3198 to AEX. Is it still going?,average
569663735217971200,@AmericanAir i do not want to stay overnight at this airport! I have been here since 11 am this morning!,negative
569663701017624576,@AmericanAir finally about to take off! Thanks for the customer service by the g8 reps @ c17 @ CTL. Any idea what caused the system failure?,negative
569663687948181504,@AmericanAir Trying to rebook a flight with you because of Cancelled Flightlation is a nightmare.  I was hung up on once. Can you help me rebook?,negative
569663577226915840,"@AmericanAir i have tried getting help from agents, the phone, twitter, and FB. Can no one at American Airlines help me?",negative
569663351124422656,@AmericanAir Close down,worse
569663325383979008,@AmericanAir it was 1265 coming and next catching 2396 home to DCA. Let's get another great leg too tonight!,good
569662896344592385,@AmericanAir i appreciate your apology. Sincerely. Thank you. That's really all I ever wanted to begin with.,good
569662471213948928,@AmericanAir AA 100 - good job overselling this flight. Delayed 90 minutes to deplane the overflow passengers' bags.,negative
569662418898579456,@AmericanAir I’ve been on the line waiting for 40 minutes again.,negative
569662221099384832,@AmericanAir you know nothing about customer service and I'll make sure everyone knows it,worse
569662145886957568,@AmericanAir I understand flight Cancelled Flightation but not being able to get through to change that flight for 6 hrs is not acceptable.,worse
569662113989439488,@AmericanAir now I have to pay for a hotel a car ride miss classes which I pay 30k for and miss work and you tell me to talk to someone,negative
569661937203572738,@AmericanAir your 1800 kept hanging up on me and made me miss a second flight,worse
569661901468270592,@AmericanAir yeah that's not helping. Having my bag shipped to the correct city the first time probably would have helped.,worse
569661852235509762,@AmericanAir I did 50 times and no one was helpful I'm missing work nd school nd the manager REM from mia told me he didn't want to talk us,negative
569661761449791488,@AmericanAir My flight to @dfwairport was Cancelled Flightled. Mess ensued. Please thank the awesome Marcos (Concierge Key @ GRU) for sorting it out!,worse
569661662648610816,@AmericanAir I haven't been rebooked. I called and left my number for a callback but haven't heard anything and my flight is tomorrow. :(,worse
569661649138941952,@AmericanAir not enough push crews for JFK = 1.5 he delay and counting....,worse
569661596898709504,@AmericanAir I cannot believe how long flight 759 PHI  is taking. I know it's US Airways but you own it. I would really like to get home.,negative
569661509988708352,@AmericanAir Hopefully you guys are willing to cover my lovely car rental and living charges...I love being here for two extra days..,negative
569661464509861888,@AmericanAir Same as yesterday's Cancelled Flighted flight. AA104. Your customer support is just awful!,negative
569661321744134144,@AmericanAir big surprise flight 2330 is delayed. Hopefully not for 6 hours like our flight here.  Thanks again for a sleepless night.,worse
569661233923629056,@AmericanAir really? Not even worthy of a response. This is beginning of a social media alert to the world that AA and @USAirways are useles,worse
569660666014859264,@AmericanAir Hi AA friends! My sis's flight AA362 DFW&gt;&gt;MKE was Cancelled Flighted due to weather. Any way you can help here? What are her options?,negative
569660648738697216,@AmericanAir is that something the crew on the current leg can request of the gate team on the next leg?,negative
569660558112239616,@AmericanAir I have not. There's no option for even getting a call back!,worse
569660501526859776,@AmericanAir tomorrows flight Cancelled Flighted. I understand. Three hour wait for a call back and now 60 minutes on hold. Not cool.,negative
569660442408321024,@AmericanAir all flights Cancelled Flighted tomorrow and that means I'm stranded at the airport for the night... wow.,worse
569660363794468864,@AmericanAir how hard is it to have catering ready to go?,negative
569660166959865856,@AmericanAir Why does your iPhone app not have any sort of notifications option?,worse
569660164149800960,@AmericanAir this is unbelievable and unacceptable. Flight #293. JFK. Everyone at the gate is upset as most of us have been here all day.,negative
569660029093203968,"@AmericanAir I made my flight but then still had no update emails when I landed, no info ever sent on that or second flight. Losing my biz.",negative
569659956384788480,@AmericanAir flight 3056 DFW still has all passengers sitting on the plane waiting for luggage to be loaded - still waiting,negative
569659668412407808,@AmericanAir I still am not on a flight. Ive been here allll day and now we're not boarding because we're waiting for catering?,worse
569659620517662721,@AmericanAir my husband and 5 year old son stuck overnight in DC thanks to 7 crew members arguing over who was boarding the flight,negative
569659617699074048,@AmericanAir if this is how you guys work then i will never fly with you guys again.,negative
569659599709704192,"@AmericanAir versus @JetBlue 
in Customer Service?
Who will win!
For Me @AmericanAir is a convenience to a trip to Cali &lt;3",good
569659556869120000,"@AmericanAir agents refuse to help, ""too busy"" &amp; need to call advantage#. NO ONE willing to help and apparently being exec plat means ZERO",negative
569659515706028033,@AmericanAir fight got Cancelled Flighted can u help me rebook a flight?  Call center is too busy to answer calls or even put me on hold #yuck,negative
569659367001186304,@AmericanAir you should be contacting her for a refund - dm me and I will provide phone number,average
569659364530728961,@AmericanAir ah if only we could get through. We've tried for over 2 hrs. Can we call @united?,negative
569659317458243584,@AmericanAir this is ridiculous! You all really have terrible customer service and a lack of urgency. Im convinced.,worse
569659230929555456,"@AmericanAir of course it wasn't your intention, issue lies in lack of response. she did contact you directly; she sat on hold for 50 mins",worse
569659173044129792,@AmericanAir I have been waiting at this airport since 11 am and have to wait until 8:30 tomorrow and cannot get any sort of help!,negative
569659162281377794,@AmericanAir pathetic to have your gate agents lie to my face when you are at fault,worse
569658953828732928,@AmericanAir trying to check in for flight. On line not working &amp; agents too busy to take my call.,worse
569658878939410432,"@AmericanAir yep, they moved me to 16A as they showed me flying ""standby""",average
569658725016809472,@AmericanAir understand the weather but would be nice to hear an apology on the phone when you moved my flight to an inconvenient day,negative
569658686999818241,"@AmericanAir My baggage is lost, my flight Cancelled Flightled and i get no accommodations? Not even to another airline. At least one free hotel?",worse
569658340147646464,@AmericanAir I'm on 1024 into Dallas. Do I have any chance of catching 2238 to Boston? Do I need to run from Gate D6 to A15?.,average
569658322413965312,@AmericanAir AA I need a Hail Mary. How do I get from Dallas to Joplin JLN in the next 14 hours. Willing to fly to other airports and drive,negative
569658243871608832,@AmericanAir I've been on hold for about 3 and a half hours now. Thanks for Cancelled Flighting my flight and not notifying me.,negative
569658153115250689,@AmericanAir rude gate agent by AA363 ORD-LGA just now. Seems to have a temper. Made me check in a bag that fit INSIDE the sizer.,negative
569658152741957634,"@AmericanAir Hi ho, hi ho. It's off to work I go. #WeeklyCommuteOnAA http://t.co/JQHg4jTm4w",average
569657850856919041,@AmericanAir you put a sour taste on this customer’s vacation. it was joke watching those “we care thanks for choosing us” videos,worse
569657763069952001,@AmericanAir are you expecting flights out of DFW to be Cancelled Flightled tomorrow AM and afternoon?,average
569657618576355328,@AmericanAir help us here !!! We are stuck here @jfk for more than 24hours! !we need to go home #flight919 #saveus,negative
569657523944366080,@AmericanAir lets me get in line for call back in over 2 hours. I'll just hope the 1 ticket left on the flight I want is still there Late Flightr.,negative
569657504273027073,@AmericanAir Flight  AA1691 LAX to LAS closes too early and gate agents give us hassles #PatheticCX,negative
569657264262533120,@AmericanAir I am honestly in shock how this process and service compares to my other airline experiences. Not really sure what to say...,worse
569657112109965312,"@AmericanAir here we go again #aa106 ""Plane not ready"". Are we going to find the crew run out of time again like last night #shortstaffed",negative
569656873315487746,@AmericanAir flight 3056 DFW still has all passengers sitting on the plane waiting for luggage to be loaded,negative
569656858400694272,@AmericanAir At what e-mail adress can I send your CEO Mr. Doug Parker a letter that he hopefully reads?,average
569656756764217345,"@AmericanAir why does your customer service line say ""we are experiencing high call volume"" and then spontaneously hangup on the person?",worse
569656727995600896,@AmericanAir well its been over 4 hours now and still no one has picked up   try paying overtime and bring in more people,worse
569656281885077505,@AmericanAir What's the best way to check on any delays or Cancelled Flightlations for my flight out of DFW on Tuesday?,average
569656230769262592,@americanair @bershawnjackson big UPS to Newark airport staff &amp;&amp; D.Dean. I was also treated lovely while I was in town. ❤❤,good
569655861297049600,@AmericanAir pleaseeee find my suitcase. I want deoderant and a clean shirt for work tomorrow :(,worse
569655392931876864,@AmericanAir Here you go https://t.co/oM1vIEg74a,average
569655339135725568,"@AmericanAir Hey, so... I think I left my wallet on you. Can I have it back, please?",average
569655141890170880,"@AmericanAir ok, thanks you! Have a great night AA team!",good
569655113477988352,@AmericanAir - Can you please give me a travel agent support phone number? I cant find it on your website. Thanks.,average
569655012915322880,@AmericanAir any idea what's up with flight AA3181?,negative
569654988877668354,@AmericanAir your maint delay left us stuck in den!! Flight 1080.  Been on plane for 7 hrs.  Stop flying broke french planes!,worse
569654735592140800,@AmericanAir sucks!! Teco teco #reclameaqui #TripAdvisor http://t.co/auGJsCmoLu,negative
569654562031685632,@AmericanAir  You can't get us to Cincy but our luggage will still go there tonight? Stranded us in Dallas for 2 days w/o clothes? #Yousuck,negative
569654393898864640,@AmericanAir It just hangs up and your agents on the ground are useless. How don't I have a seat on a first class ticket booked weeks ago?,negative
569654332246904832,@AmericanAir ive literally been holding for more than 2 HOURS now. i was told 2hrs. You all are sabotaging any chance i have of getting home,worse
569654204375175169,@AmericanAir we're still here guys - you are the worst,negative
569654198901608448,@AmericanAir 24 hours on the AirPort,negative
569654178789724160,@AmericanAir - don't understand why I have zero Flt info- no email- 2 he wait time on ph lines- so much for Advan Mem :(,worse
569654047151562752,@AmericanAir ok so why is it Late Flight? And for that matter why was my flight 4491 Cancelled Flighted this morning? I've been in YYZ since 5 AM.,negative
569653752279531521,"@AmericanAir plane breaks, unloads the passengers, told to re enter to only come back off. Flight Cancelled Flightled, missed wedding. #badbusiness",negative
569653423836045312,@AmericanAir - very upset with my hometown airline. Stuck in Den Flt Cancelled Flightled. Others here with me got new Flt info,worse
569652564544761856,@AmericanAir absolutely worse cust. Svc ever experienced in 25 yrs of flying.  Supvrs at iah extremely rude. #poorservice #travel,negative
569652510950100992,"@AmericanAir Kid upset, my staff upset (one accused of stealing fruit!!!!!) mistreatment due to airline policy of an Austic child.",negative
569652478020489216,@AmericanAir I have been trying to get through to someone about my Cancelled Flightled flight tomorrow for over 4 hours.,negative
569652313813430273,@AmericanAir Trip cut 7 hrs short due to flight change/massive layovers/ no peanuts or crackers/ asked for H2O and received about 2oz.,negative
569651818453708800,@AmericanAir Flight's Cancelled Flightled. Website says to call phone number.Phone says to check online.  How am I supposed to get some help?,negative
569651816197169153,@AmericanAir yes. We spent the whole day talking to agents and someone finally offered to let him stay in a hotel,negative
569651579307069440,@AmericanAir flight from JFK to EGE was cxld after on runway for an hour. Flight moved to 7am but they won't give luggage back. Nice.,negative
569651504753332225,@AmericanAir delayed for two hours at ORD--&gt;CDG the one time I need to be there to catch a train... 😒,worse
569651366018166784,@AmericanAir not to mention its a three hour wait to get an agent on the phone.,worse
569651357491326976,@AmericanAir Cancelled Flighted our flight and now are still delayed...NOT COOL.,worse
569651320736522240,@AmericanAir we did for the last 8 hours.  Your customer service is horrendous.  I should have flown Delta,worse
569651226280751105,@AmericanAir there is a full flight of customers sitting on the plane waiting for baggage to be loaded on AA 356 in DFW - why? 2 hour delay,worse
569651129136459776,@AmericanAir why a different airport! I have no way of getting to a different airport.,negative
569651021175267332,"@AmericanAir AA agent said I repeated myself when I was explaining. I told him ""I understand English."" His reply?""Our conversation is over.""",negative
569650859371405312,"@AmericanAir long wait? I literally went shopping at 3 different centers, had lunch and prepared dinner. surprise, it's winter! staff better",negative
569650813070483457,@AmericanAir AA 1657 was also over an hour Late Flight to depart Ohare and now we have no luggage. Not happy standing in a long line at baggage svc,worse
569650542995116033,@AmericanAir is flight 2934 dfw to gsp going to be Cancelled Flightled tomorrow?,negative
569650276380110848,@AmericanAir Stuck on the plane in Charlotte.  Going to miss my connection.  No words from staff. Maybe some damn pretzels?,negative
569650273091584000,"@AmericanAir Do you happen to know if that plane will be repainted, or fly ""off into the sunset?""",average
569650182331084801,@AmericanAir - AA1344 Cancelled Flighted on 2.23 - rebooked on us air 623/544 on 2.24. Has to be a nonstop on 2.24 for us (2)?,worse
569649747213987841,@AmericanAir today's wait was a violation of #dot #passengerbillofrights http://t.co/GxvFumn3iZ,negative
569649712996823041,@AmericanAir arrived in lax from ord flight AA1657 NO LUGGAGE,worse
569649508113625089,"@AmericanAir I've got a BA flight as your airport couldn't accommodate us. We were left without any info. No vouchers for food,nothing.",negative
569649222963871744,@AmericanAir flight 1019 I need 2 b on the first flight out frm MIA 2 TPA. I'm extremely irritated. I've been at this airport for 5.5 hrs.,negative
569649152696516608,@AmericanAir many trips coming up!  I will see you soon 😃,good
569648849494675456,@AmericanAir message and pics sent...,average
569648713980715010,@AmericanAir flight 3056 in D/FW now delayed 2 hours waiting sitting in plane for baggage to be loaded - why?,worse
569648102669471744,@AmericanAir … Been trying to book a whole new flight since 2 hours!! what is wrong with your website?,worse
569647825299963904,@AmericanAir Considering it was purchased on the 21st and I attempted to use it again on the 21st I believe it would fit these parameters.,average
569647618932002816,"@AmericanAir pretty impressed with the in flight entertainment. Full touch, usable, smooth, good selection.",good
569647146712113152,@AmericanAir Now your site is not working! WTF,negative
569646934031343619,"@AmericanAir @Delta @JetBlue can you help? @SpiritAirlines is in the wrong, stuck in Florida 3days. They need to learn from real airlines.",negative
569646854402486272,@AmericanAir it wasn't ' disrupted' it was Cancelled Flightled. Airport agents were horrendous. Sharon was your saviour,negative
569646827567501312,@AmericanAir I'm great thanks keep up the good work,good
569646613183885312,@AmericanAir my flight has been delayed &amp; I can't talk reach anyone in customer service because of high call volume.,negative
569646601398067200,@AmericanAir why does your RTW planner (spec. Circle Pacific) not let me even plan the demo routes from your website?,negative
569646347705561088,@AmericanAir @dfwairport listening to all the flights taking off over my house and kicking myself for Flight Booking Problems an AM flight tomorrow. Iceday?,negative
569646280214847488,@AmericanAir @Delta @JetBlue I am going to be stuck in Florida for 3 days because @SpiritAirlines wouldn't hold my connecting flight to LGA,negative
569646230264885249,"@AmericanAir yes, I will do just that as soon as I have a moment to gather my thoughts.",average
569646144805953536,@AmericanAir I even went to ticket counter and got no help,worse
569645815268044801,@AmericanAir Just learned my flight is Cancelled Flightled.can't get through by phone and don't see any option for assistance online. Any suggestions?,negative
